,0,24,79,0,63,0,32,0,0,0,0,0,0,0,0,0,23,34,57,0,0,0,41,0,76,71,78,0,54,5,29,50,48,77,0,10,60,14,38,52,0,81,4,62,45,53,0,47,39,7,73,2,31,0,36,72,59,0,56,0,0,0,30,58,21,0,0,0,0,0,0,0,0,0,25,0,3,0,70,43,0
,23,0,47,36,68,0,0,0,73,65,70,41,0,29,16,45,0,37,56,0,72,0,5,54,32,0,12,61,79,35,33,55,0,0,30,0,0,0,6,18,43,40,22,0,0,0,21,0,0,38,67,15,44,13,63,0,75,24,8,0,2,0,1,4,0,46,26,76,0,60,11,74,66,0,0,0,39,58,69,0,14
,51,75,0,22,69,8,28,0,18,31,0,64,63,53,12,3,0,0,79,0,14,58,74,80,61,0,24,39,0,0,2,76,26,20,4,73,0,15,47,67,57,70,1,34,0,72,17,11,23,62,25,0,0,54,78,0,21,27,41,37,55,0,13,0,0,6,68,71,48,16,0,56,5,0,44,40,42,35,0,81,7
,38,6,0,3,11,0,37,16,27,4,10,71,0,0,28,75,72,0,0,0,0,43,46,13,0,17,62,18,41,66,0,63,40,47,0,58,24,0,0,35,0,78,0,0,29,8,0,48,65,45,0,77,70,42,25,67,0,9,5,61,0,0,0,0,39,69,14,0,0,51,7,54,73,36,19,0,34,79,0,2,20
,14,0,15,53,54,13,70,72,0,79,0,52,26,55,0,61,32,27,0,39,0,48,59,44,0,0,42,16,36,22,51,67,49,38,62,24,7,17,28,0,0,0,11,12,76,18,33,64,75,40,60,10,6,58,45,0,0,4,43,68,0,71,0,31,37,5,0,47,57,29,0,19,0,1,63,65,8,23,46,0,78
,59,55,1,71,50,7,29,0,39,22,60,0,25,67,48,17,0,0,53,36,70,75,0,8,81,51,6,0,0,3,72,12,57,0,68,56,5,0,10,0,0,0,44,0,66,52,14,0,24,27,32,74,0,0,79,28,76,33,0,19,65,58,26,0,0,35,9,80,64,0,63,42,49,0,47,15,18,45,62,13,30
,57,20,26,0,0,10,49,0,60,81,47,0,35,24,0,54,0,19,65,4,7,22,0,45,11,29,0,0,0,80,14,0,75,1,0,71,69,0,3,23,42,63,13,0,41,66,0,79,9,0,36,56,0,0,0,70,15,6,0,18,74,73,39,17,0,62,0,78,67,0,72,40,68,0,77,37,0,0,27,16,33
,0,11,74,0,73,0,0,50,56,0,79,62,0,0,0,63,0,8,0,51,36,0,42,27,14,61,0,0,0,44,0,0,0,0,0,17,0,0,66,1,32,16,76,0,0,75,0,0,0,0,0,46,0,0,0,78,10,57,53,0,72,67,0,3,0,38,0,0,0,15,33,0,4,25,0,0,31,0,64,55,0
,75,0,0,48,9,61,0,0,0,0,56,28,53,0,0,42,0,0,0,0,35,0,0,74,0,62,40,0,72,10,18,0,0,14,0,0,58,0,2,0,73,0,71,0,19,0,0,70,0,0,45,37,81,0,33,68,0,22,0,0,46,0,0,0,0,80,0,0,12,27,67,0,0,0,0,32,50,59,0,0,23
,0,0,80,78,52,55,4,0,6,74,44,0,64,0,66,10,0,29,19,47,0,0,24,16,49,0,20,0,58,32,5,1,0,68,48,0,50,0,0,46,69,61,0,0,33,0,57,65,0,67,11,53,8,0,18,0,63,56,60,0,0,38,73,59,0,22,34,0,76,0,51,14,35,0,81,77,27,75,17,0,0
,58,77,57,0,29,0,0,42,32,0,72,43,21,2,0,31,0,11,5,76,15,59,0,0,8,63,71,0,0,0,0,4,0,53,78,38,0,74,25,68,0,36,56,3,0,12,54,9,0,47,0,0,0,0,51,24,6,0,0,7,1,13,20,79,0,64,0,66,19,73,23,0,62,18,0,0,37,0,22,52,60
,0,23,16,31,0,43,76,2,79,0,0,0,5,46,4,13,0,35,22,77,0,72,1,0,37,0,0,64,25,51,69,40,42,75,0,0,63,9,49,0,80,0,57,47,8,0,0,6,18,28,15,14,52,30,0,0,11,0,27,34,0,62,66,60,0,56,24,50,7,0,0,0,78,44,10,70,0,61,41,45,0
,25,39,14,18,0,51,10,0,44,0,0,47,0,27,75,0,9,0,33,0,0,67,52,43,70,58,50,34,21,73,13,7,55,36,31,19,78,41,0,37,0,15,0,65,4,23,64,40,3,56,38,42,60,32,76,74,17,59,61,2,0,0,77,0,54,0,57,8,0,45,0,0,63,0,66,6,0,1,12,46,71
,35,37,33,0,0,63,20,81,1,32,0,0,7,34,61,77,30,18,0,46,0,0,10,68,4,38,11,66,0,49,59,56,39,41,12,0,0,31,52,0,14,0,60,70,0,0,44,69,21,29,19,79,0,17,43,42,5,28,3,0,0,54,0,6,75,72,55,58,78,0,0,71,2,51,80,76,0,0,57,48,73
,0,68,22,8,0,0,66,13,59,51,45,25,0,3,37,0,70,0,78,31,9,55,75,28,0,56,48,30,67,0,0,0,0,11,76,60,0,18,34,0,6,0,39,5,0,77,10,1,0,0,0,0,43,73,16,41,0,12,19,14,58,80,47,0,35,0,32,42,0,52,17,44,24,54,53,0,0,20,26,7,0
,26,0,71,46,5,0,64,0,28,1,38,48,23,0,78,69,80,14,44,32,57,60,0,0,66,73,0,0,0,24,70,37,35,45,54,0,42,7,81,12,22,55,17,27,53,0,76,68,16,61,59,25,0,0,0,65,8,0,0,49,29,50,21,36,18,63,30,0,74,10,77,11,33,0,3,0,9,19,13,0,72
,0,0,21,27,0,35,16,19,0,0,0,18,0,49,0,43,73,0,0,9,46,54,0,0,13,79,14,0,0,0,0,75,25,28,58,26,0,0,37,77,40,1,32,0,0,70,38,67,5,17,0,0,0,0,64,66,48,0,0,74,8,61,0,0,7,76,0,53,0,31,0,0,0,30,62,44,0,63,34,0,0
,0,0,0,26,3,76,44,0,11,0,0,0,0,0,20,25,37,4,0,62,0,32,28,0,56,40,18,0,61,48,55,0,64,0,36,29,9,63,0,65,0,47,0,46,52,34,69,0,19,0,33,78,24,0,75,22,79,0,39,16,0,43,0,72,66,12,77,0,0,0,0,0,59,0,74,73,70,10,0,0,0
,4,63,12,1,67,58,51,0,0,0,62,0,19,68,30,6,57,0,77,0,66,0,48,0,53,0,61,24,0,33,42,52,0,50,0,0,81,2,18,0,11,0,59,43,64,0,0,44,0,72,79,39,0,3,15,0,56,0,76,0,25,0,5,0,14,17,70,32,65,0,37,0,0,0,22,23,49,31,54,9,29
,77,34,73,81,25,53,0,29,0,0,0,60,32,42,26,16,65,0,21,45,0,6,7,58,0,68,0,0,0,62,31,0,63,8,39,43,75,0,67,69,4,80,78,0,15,74,41,23,13,0,27,40,0,0,0,10,0,70,59,24,0,28,46,0,44,20,79,5,52,56,0,0,0,3,0,18,57,64,72,47,48
,52,72,6,0,40,0,0,28,0,53,46,24,61,0,79,0,8,0,4,63,16,0,34,0,5,0,70,20,77,67,0,19,14,2,3,12,0,0,23,0,0,0,54,0,0,29,58,35,62,65,0,48,1,64,50,0,33,0,47,0,60,31,55,0,38,0,27,0,18,39,59,43,0,37,0,0,15,0,45,26,11
,33,50,0,38,18,64,43,0,5,63,81,31,12,69,77,11,35,0,0,52,27,0,0,15,0,65,8,40,37,0,0,30,0,0,70,72,26,28,76,62,0,10,16,48,34,73,45,0,0,25,0,0,59,61,14,53,0,49,0,0,54,44,0,0,58,24,4,46,3,47,42,57,75,0,51,80,68,39,0,67,13
,32,80,75,68,78,42,0,65,47,70,3,44,50,59,0,74,55,64,0,0,19,0,12,69,0,23,81,0,15,34,57,5,0,0,66,4,20,72,61,0,41,0,6,45,21,7,18,0,0,14,56,26,49,0,35,37,0,1,38,0,77,0,0,30,33,51,0,11,62,67,48,73,58,71,0,43,36,76,16,53,2
,60,61,0,24,71,0,48,70,46,52,0,17,28,0,36,0,39,23,0,43,78,49,64,0,0,22,44,73,80,0,32,0,45,18,0,54,29,35,27,5,74,31,51,38,55,10,0,57,50,0,37,0,77,12,30,6,0,0,72,65,67,3,0,41,15,0,69,0,9,63,0,8,79,7,40,0,25,4,0,21,56
,79,56,17,10,49,23,0,0,41,67,0,29,0,48,34,47,0,0,26,20,31,33,0,76,30,60,74,38,1,16,65,0,11,46,69,53,0,3,0,0,7,0,0,19,0,15,32,80,51,0,4,9,2,63,62,58,73,18,0,36,57,45,81,0,0,54,25,75,0,40,0,13,42,0,0,12,24,5,77,61,6
,63,45,60,30,10,0,0,0,0,29,41,0,79,0,8,73,14,0,70,66,0,0,36,0,39,48,9,0,0,38,81,34,24,0,23,78,0,13,68,16,46,5,42,49,0,65,43,0,11,50,75,72,0,0,80,12,67,0,52,0,0,21,28,0,51,58,64,0,61,0,6,18,0,0,0,0,71,54,53,15,1
,0,53,43,0,0,0,0,18,0,0,57,37,47,0,6,0,28,7,27,0,0,0,61,63,26,33,1,70,5,50,48,31,0,60,15,0,32,71,55,0,0,0,81,9,11,0,56,52,0,24,30,21,39,45,66,64,23,74,2,0,0,0,59,12,78,0,8,0,20,54,76,0,0,16,0,0,0,0,79,73,0
,0,22,49,79,74,0,61,71,67,18,19,0,51,66,53,76,26,43,0,35,34,15,32,42,17,21,16,0,0,0,0,0,10,56,64,1,77,0,0,29,0,25,0,0,30,68,78,14,20,0,0,0,0,0,24,27,9,38,36,6,47,55,0,70,28,45,72,52,69,0,2,48,60,12,5,0,46,44,23,33,0
,47,42,41,80,31,21,34,0,16,78,0,56,0,0,9,0,81,61,38,0,20,0,0,0,18,67,58,13,59,69,0,53,68,0,27,75,35,44,15,66,0,28,50,8,6,40,70,0,60,32,0,23,37,4,73,76,43,0,0,0,51,0,19,7,30,0,65,0,0,17,0,39,52,0,11,26,72,55,48,3,77
,20,0,81,0,66,19,12,0,35,39,15,0,52,0,21,0,59,22,0,30,79,76,56,31,55,50,65,8,62,45,28,0,0,51,0,57,27,0,0,0,0,0,0,0,2,33,0,3,0,0,10,17,71,69,7,13,77,60,42,75,18,49,0,32,73,0,37,0,11,0,38,34,80,0,29,78,63,0,40,0,64
,28,64,8,75,76,59,11,0,68,20,0,16,0,0,45,0,42,46,54,0,51,0,0,0,52,10,3,9,47,72,0,66,80,0,26,37,74,1,17,78,0,24,73,40,39,58,79,0,61,22,0,29,18,53,48,4,44,0,0,0,30,0,35,71,60,0,56,0,0,43,0,55,21,0,27,2,7,6,31,34,57
,0,57,7,55,39,0,78,73,51,68,30,0,27,60,54,1,67,40,0,23,64,13,62,41,22,47,53,0,0,0,0,0,77,4,44,79,80,0,0,48,0,72,0,0,70,76,9,2,34,0,0,0,0,0,58,14,37,31,25,32,63,56,0,66,29,74,35,10,26,0,5,46,81,8,18,0,43,65,50,38,0
,0,3,36,0,0,0,0,32,0,0,25,63,13,0,55,0,33,49,74,0,0,0,43,77,75,72,69,19,22,30,54,11,0,40,14,0,10,58,26,0,0,0,53,31,18,0,48,12,0,64,42,73,7,27,34,29,70,68,79,0,0,0,17,57,4,0,1,0,24,23,21,0,0,9,0,0,0,0,47,39,0
,70,26,50,29,48,0,0,0,0,23,31,0,77,0,5,34,3,0,68,12,0,0,73,0,6,78,80,0,0,52,17,42,18,0,25,16,0,64,69,33,63,59,21,7,0,55,51,0,41,46,1,47,0,0,57,39,65,0,71,0,0,11,45,0,62,14,53,0,27,0,13,9,0,0,0,0,66,49,30,32,74
,42,66,18,39,62,73,0,0,21,5,0,33,0,56,31,68,0,0,40,15,76,9,0,59,27,16,45,67,30,70,6,0,47,44,38,41,0,51,0,0,34,0,0,11,0,61,22,36,32,0,23,64,79,10,4,52,55,19,0,28,43,24,60,0,0,7,48,54,0,20,0,2,71,0,0,13,58,8,80,74,65
,40,14,0,69,75,0,74,54,81,10,0,27,44,0,11,0,71,39,0,72,61,46,35,0,0,25,60,51,56,0,1,0,32,80,0,50,2,6,65,15,8,77,7,59,47,30,0,66,53,0,3,0,12,26,42,38,0,0,31,17,73,5,0,37,24,0,22,0,23,70,0,4,29,33,41,0,16,43,0,76,79
,48,67,23,12,32,3,0,55,76,15,1,50,72,54,0,60,62,47,0,0,63,0,78,22,0,53,33,0,8,68,37,81,0,0,40,25,16,45,42,0,52,0,36,64,74,41,75,0,0,77,71,80,14,0,69,61,0,65,10,0,13,0,0,28,31,26,0,29,58,11,79,30,44,39,0,35,2,46,7,20,66
,46,36,0,45,56,29,35,0,65,8,18,69,30,77,42,26,43,0,0,54,17,0,0,1,0,13,49,2,71,0,0,3,0,0,9,55,37,19,39,22,0,20,66,79,80,25,40,0,0,73,0,0,72,47,6,75,0,34,0,0,53,63,0,0,81,78,16,62,68,41,10,60,31,0,57,38,5,70,0,12,51
,49,7,5,0,80,0,0,68,0,13,37,22,24,0,64,0,36,0,20,3,32,0,69,0,31,0,34,60,52,63,0,16,33,21,10,74,0,0,48,0,0,0,28,0,0,43,11,54,67,1,0,58,65,8,41,0,51,0,35,0,44,46,12,0,61,0,47,0,66,55,18,75,0,17,0,0,59,0,9,62,27
,2,52,53,60,37,33,0,20,0,0,0,81,80,61,70,40,29,0,73,57,0,4,8,50,0,18,0,0,0,31,46,0,7,17,35,45,43,0,5,44,30,23,41,0,10,16,13,62,42,0,21,19,0,0,0,49,0,58,74,67,0,66,11,0,69,34,76,1,6,14,0,0,0,26,0,47,48,78,24,68,15
,16,13,64,43,24,34,6,0,0,0,59,0,20,63,41,14,53,0,52,0,55,0,19,0,44,0,68,48,0,42,11,49,0,78,0,0,56,61,31,0,76,0,67,75,17,0,0,39,0,2,74,18,0,33,54,0,32,0,81,0,80,0,72,0,65,57,51,35,46,0,40,0,0,0,23,60,22,25,73,28,21
,0,0,0,9,8,27,22,0,77,0,0,0,0,0,52,79,66,48,0,2,0,81,47,0,41,14,64,0,19,20,75,0,54,0,72,62,21,49,0,53,0,35,0,58,13,69,29,0,59,0,46,7,68,0,40,33,71,0,37,70,0,15,0,67,12,73,45,0,0,0,0,0,18,0,36,55,6,56,0,0,0
,0,0,11,4,0,47,19,15,0,0,0,23,0,7,0,46,6,0,0,48,39,21,0,0,42,75,26,0,0,0,0,58,22,24,29,13,0,0,73,40,55,60,70,0,0,44,50,81,49,78,0,0,0,0,9,8,1,0,0,56,76,79,0,0,72,43,0,74,0,32,0,0,0,53,14,34,0,77,10,0,0
,19,0,62,77,81,0,80,0,42,41,67,53,69,0,71,52,64,30,34,59,38,2,0,0,73,43,0,0,0,7,39,68,72,58,46,0,1,24,63,11,26,48,9,23,56,0,37,33,10,16,12,4,0,0,0,35,60,0,0,76,49,6,18,50,5,3,66,0,51,65,15,21,40,0,17,0,29,32,74,0,45
,0,21,29,20,0,0,59,74,24,28,4,13,0,70,62,0,61,0,58,71,33,63,39,18,0,7,35,32,31,0,0,0,0,6,80,44,0,79,60,0,45,0,19,69,0,47,5,30,0,0,0,0,3,2,17,50,0,46,67,72,16,75,42,0,52,0,41,55,0,12,14,25,48,65,76,0,0,34,11,49,0
,18,30,27,0,0,5,73,58,75,48,0,0,74,39,3,56,34,50,0,70,0,0,17,65,54,32,36,21,0,64,52,71,2,29,45,0,0,66,33,0,44,0,61,81,0,0,7,59,26,63,72,55,0,1,13,19,78,53,12,0,0,37,0,69,23,40,6,4,42,0,0,20,15,67,35,8,0,0,51,31,41
,56,12,51,67,0,66,52,0,25,0,0,80,0,65,72,0,46,0,3,0,0,57,22,6,20,64,21,42,75,61,35,10,81,76,60,34,13,5,0,55,0,49,0,36,77,17,15,19,8,23,53,68,32,50,26,63,28,62,24,33,0,0,74,0,43,0,11,18,0,37,0,0,70,0,39,14,0,30,71,69,16
,0,16,65,54,0,72,26,22,10,0,0,0,45,31,58,37,0,32,76,61,0,25,9,0,29,0,0,53,40,17,43,41,30,23,0,0,51,67,59,0,35,0,74,14,46,0,0,49,70,21,39,44,66,79,0,0,36,0,64,1,0,77,27,63,0,60,78,24,38,0,0,0,20,13,55,5,0,80,81,57,0
,11,79,38,0,44,0,0,14,23,0,5,78,75,43,0,81,0,1,8,26,13,47,0,0,40,77,10,0,0,0,0,18,0,66,50,3,0,25,12,17,0,37,34,4,0,45,24,46,0,42,0,0,0,0,59,21,69,0,0,71,31,30,41,9,0,19,0,7,39,49,74,0,22,52,0,0,64,0,33,36,63
,0,0,39,50,35,17,2,0,55,21,49,0,9,0,59,27,0,24,1,68,0,0,79,4,62,0,67,0,70,11,78,25,0,65,63,0,52,0,0,7,16,6,0,0,42,0,74,43,0,81,28,76,75,0,5,0,61,10,57,0,0,20,22,8,0,77,80,0,30,0,26,58,3,0,12,54,73,38,66,0,0
,78,0,0,61,13,4,0,0,0,0,6,10,18,0,0,22,0,0,0,0,44,0,0,55,0,5,51,0,16,74,56,0,0,19,0,0,40,0,64,0,39,0,30,0,72,0,0,20,0,0,34,38,41,0,23,54,0,32,0,0,11,0,0,0,0,31,0,0,1,68,45,0,0,0,0,42,53,27,0,0,46
,0,32,3,0,60,0,0,41,40,0,42,55,0,0,0,23,0,33,0,16,49,0,80,30,46,12,0,0,0,59,0,0,0,0,0,20,0,0,75,2,65,54,29,0,0,78,0,0,0,0,0,11,0,0,0,81,58,39,15,0,45,68,0,53,0,28,0,0,0,76,44,0,72,6,0,0,77,0,61,19,0
,64,58,24,0,0,65,57,0,20,44,39,0,15,11,0,4,0,13,29,53,5,30,0,56,16,9,0,0,0,79,62,0,12,43,0,31,46,0,36,10,51,76,25,0,60,28,0,75,33,0,26,67,0,0,0,2,34,80,0,54,68,17,6,74,0,37,0,72,21,0,69,81,50,0,73,3,0,0,55,23,61
,80,73,4,13,46,39,56,0,71,77,9,0,60,37,65,33,0,0,15,58,25,17,0,10,57,31,7,0,0,40,8,47,1,0,61,2,28,0,78,0,0,0,52,0,49,50,59,0,38,44,54,35,0,0,55,5,30,23,0,81,42,19,24,0,0,66,29,14,22,0,3,67,74,0,69,41,20,53,36,63,32
,36,0,44,41,43,12,69,79,0,59,0,67,49,38,0,29,1,63,0,74,0,78,33,62,0,0,75,68,28,71,23,20,21,54,17,7,45,42,11,0,0,0,80,35,32,48,6,72,57,8,70,30,16,5,3,0,0,13,58,31,0,22,0,18,9,52,0,56,47,26,0,15,0,76,34,24,51,81,37,0,10
,15,40,0,16,17,0,18,49,54,46,76,20,0,0,23,8,48,0,0,0,0,28,66,12,0,2,37,33,6,78,0,35,4,3,0,69,31,0,0,39,0,56,0,0,61,9,0,25,45,74,0,13,73,36,10,71,0,75,77,38,0,0,0,0,19,11,44,0,0,1,50,65,47,21,60,0,62,26,0,27,80
,1,60,0,37,23,68,53,0,29,3,0,35,6,5,22,57,0,0,32,0,54,40,4,39,65,0,19,10,0,0,24,48,50,63,16,59,0,30,44,71,70,74,69,77,0,81,2,51,14,80,43,0,0,15,72,0,46,52,66,45,20,0,36,0,0,55,28,12,73,64,0,78,8,0,33,9,38,67,0,79,58
,9,0,42,7,6,0,0,0,70,61,74,75,0,32,43,2,0,31,18,0,26,0,21,81,47,0,23,72,44,53,60,77,0,0,57,0,0,0,29,59,24,67,48,0,0,0,68,0,0,3,20,52,56,22,39,0,12,37,78,0,41,0,8,13,0,71,10,17,0,33,54,80,64,0,0,0,1,15,35,0,19
,0,10,25,0,22,0,67,0,0,0,0,0,0,0,0,0,56,16,80,0,0,0,51,0,36,20,76,0,66,15,64,26,19,13,0,5,73,55,9,47,0,33,38,1,3,37,0,77,79,4,63,24,78,0,29,40,53,0,44,0,0,0,70,34,48,0,0,0,0,0,0,0,0,0,68,0,12,0,6,59,0
,0,0,0,2,72,48,0,8,0,0,0,0,0,0,69,0,0,71,0,0,0,0,0,0,79,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,47,0,0,0,0,0,0,24,0,0,31,0,0,0,0,0,0,4,0,22,52,42,0,0,0
,0,0,0,0,0,0,21,66,0,36,0,0,78,10,0,70,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,29,0,81,0,0,0,0,0,0,50,0,0,0,0,0,0,55,0,53,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,8,0,79,32,0,0,76,0,2,71,0,0,0,0,0,0
,41,71,0,0,0,46,0,62,0,0,13,0,56,8,40,21,31,0,45,19,74,0,0,0,0,42,63,23,57,0,12,22,0,10,53,49,65,11,43,79,61,75,2,28,26,60,66,17,0,58,51,0,47,78,37,25,0,0,0,0,35,39,29,0,67,50,54,77,80,0,73,0,0,55,0,48,0,0,0,70,44
,0,43,76,0,64,0,30,77,49,0,0,79,46,0,19,55,0,60,0,18,0,0,26,0,0,41,54,4,69,21,71,6,0,0,5,65,0,53,0,0,0,0,0,39,0,32,27,0,0,68,44,61,62,59,47,15,0,0,17,0,0,36,0,35,0,2,58,0,34,22,0,0,57,63,31,0,45,0,20,1,0
,0,18,13,0,21,0,63,52,31,27,64,30,34,36,35,0,45,77,0,67,47,0,0,0,50,81,5,0,24,0,41,78,28,0,73,0,55,29,72,80,54,57,10,76,59,0,25,0,12,6,14,0,46,0,32,1,74,0,0,0,4,70,0,15,8,0,71,3,60,62,65,51,23,56,79,0,33,0,68,37,0
,22,0,70,0,55,16,81,0,0,54,0,0,0,17,47,0,25,41,0,65,0,71,0,32,35,59,4,58,64,56,36,0,31,42,43,15,0,40,0,45,18,8,0,13,0,21,77,10,7,0,52,50,33,75,28,34,57,66,0,78,0,14,0,49,79,0,12,69,0,0,0,37,0,0,26,30,76,0,38,0,53
,0,0,0,23,0,0,0,0,12,76,16,0,43,71,74,0,0,51,31,0,73,62,53,64,28,0,46,50,7,0,3,33,70,37,0,39,44,60,1,41,0,38,35,21,22,4,0,24,15,79,40,0,45,55,65,0,18,5,54,10,27,0,69,14,0,0,59,26,17,0,56,63,11,0,0,0,0,66,0,0,0
,54,29,0,40,45,50,42,0,80,0,0,1,81,26,0,0,22,6,0,0,0,12,16,21,58,0,43,0,63,0,0,0,74,0,59,27,33,0,77,0,0,0,20,0,37,56,3,0,48,0,0,0,35,0,31,0,13,61,73,44,0,0,0,23,46,0,0,57,28,36,0,0,17,0,32,52,14,60,0,64,47
,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,11,77,0,76,0,69,0,0,45,0,0,80,54,0,34,0,0,64,52,58,0,71,0,46,73,31,0,0,37,0,39,65,0,0,74,0,0,62,0,6,0,56,26,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,27,48,19,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
